1 2 Root achieved_by Task1
32 64 T_4_8_2_30 consists_of T_5_16_2_62
33 65 T_5_1_1_31 consists_of T_6_1_1_63
33 66 T_5_1_1_31 consists_of T_6_1_2_64
34 67 T_5_1_2_32 consists_of T_6_2_1_65
34 68 T_5_1_2_32 consists_of T_6_2_2_66
35 69 T_5_2_1_33 consists_of T_6_3_1_67
35 70 T_5_2_1_33 consists_of T_6_3_2_68
36 71 T_5_2_2_34 consists_of T_6_4_1_69
36 72 T_5_2_2_34 consists_of T_6_4_2_70
37 73 T_5_3_1_35 consists_of T_6_5_1_71
37 74 T_5_3_1_35 consists_of T_6_5_2_72
38 75 T_5_3_2_36 consists_of T_6_6_1_73
38 76 T_5_3_2_36 consists_of T_6_6_2_74
39 77 T_5_4_1_37 consists_of T_6_7_1_75
39 78 T_5_4_1_37 consists_of T_6_7_2_76
40 79 T_5_4_2_38 consists_of T_6_8_1_77
40 80 T_5_4_2_38 consists_of T_6_8_2_78
41 81 T_5_5_1_39 consists_of T_6_9_1_79
41 82 T_5_5_1_39 consists_of T_6_9_2_80
42 83 T_5_5_2_40 consists_of T_6_10_1_81
42 84 T_5_5_2_40 consists_of T_6_10_2_82
43 85 T_5_6_1_41 consists_of T_6_11_1_83
43 86 T_5_6_1_41 consists_of T_6_11_2_84
44 87 T_5_6_2_42 consists_of T_6_12_1_85
44 88 T_5_6_2_42 consists_of T_6_12_2_86
45 89 T_5_7_1_43 consists_of T_6_13_1_87
45 90 T_5_7_1_43 consists_of T_6_13_2_88
46 91 T_5_7_2_44 consists_of T_6_14_1_89
46 92 T_5_7_2_44 consists_of T_6_14_2_90
47 93 T_5_8_1_45 consists_of T_6_15_1_91
47 94 T_5_8_1_45 consists_of T_6_15_2_92
48 95 T_5_8_2_46 consists_of T_6_16_1_93
48 96 T_5_8_2_46 consists_of T_6_16_2_94
49 97 T_5_9_1_47 consists_of T_6_17_1_95
49 98 T_5_9_1_47 consists_of T_6_17_2_96
50 99 T_5_9_2_48 consists_of T_6_18_1_97
50 100 T_5_9_2_48 consists_of T_6_18_2_98
51 101 T_5_10_1_49 consists_of T_6_19_1_99
51 102 T_5_10_1_49 consists_of T_6_19_2_100
52 103 T_5_10_2_50 consists_of T_6_20_1_101
52 104 T_5_10_2_50 consists_of T_6_20_2_102
53 105 T_5_11_1_51 consists_of T_6_21_1_103
53 106 T_5_11_1_51 consists_of T_6_21_2_104
54 107 T_5_11_2_52 consists_of T_6_22_1_105
54 108 T_5_11_2_52 consists_of T_6_22_2_106
55 109 T_5_12_1_53 consists_of T_6_23_1_107
55 110 T_5_12_1_53 consists_of T_6_23_2_108
56 111 T_5_12_2_54 consists_of T_6_24_1_109
56 112 T_5_12_2_54 consists_of T_6_24_2_110
57 113 T_5_13_1_55 consists_of T_6_25_1_111
57 114 T_5_13_1_55 consists_of T_6_25_2_112
58 115 T_5_13_2_56 consists_of T_6_26_1_113
58 116 T_5_13_2_56 consists_of T_6_26_2_114
59 117 T_5_14_1_57 consists_of T_6_27_1_115
59 118 T_5_14_1_57 consists_of T_6_27_2_116
60 119 T_5_14_2_58 consists_of T_6_28_1_117
60 120 T_5_14_2_58 consists_of T_6_28_2_118
61 121 T_5_15_1_59 consists_of T_6_29_1_119
61 122 T_5_15_1_59 consists_of T_6_29_2_120
62 123 T_5_15_2_60 consists_of T_6_30_1_121
62 124 T_5_15_2_60 consists_of T_6_30_2_122
63 125 T_5_16_1_61 consists_of T_6_31_1_123
63 126 T_5_16_1_61 consists_of T_6_31_2_124
64 127 T_5_16_2_62 consists_of T_6_32_1_125
64 128 T_5_16_2_62 consists_of T_6_32_2_126
65 129 T_6_1_1_63 consists_of T_7_1_1_127
65 130 T_6_1_1_63 consists_of T_7_1_2_128
66 131 T_6_1_2_64 consists_of T_7_2_1_129
66 132 T_6_1_2_64 consists_of T_7_2_2_130
67 133 T_6_2_1_65 consists_of T_7_3_1_131
67 134 T_6_2_1_65 consists_of T_7_3_2_132
68 135 T_6_2_2_66 consists_of T_7_4_1_133
68 136 T_6_2_2_66 consists_of T_7_4_2_134
69 137 T_6_3_1_67 consists_of T_7_5_1_135
69 138 T_6_3_1_67 consists_of T_7_5_2_136
70 139 T_6_3_2_68 consists_of T_7_6_1_137
70 140 T_6_3_2_68 consists_of T_7_6_2_138
71 141 T_6_4_1_69 consists_of T_7_7_1_139
71 142 T_6_4_1_69 consists_of T_7_7_2_140
72 143 T_6_4_2_70 consists_of T_7_8_1_141
72 144 T_6_4_2_70 consists_of T_7_8_2_142
73 145 T_6_5_1_71 consists_of T_7_9_1_143
73 146 T_6_5_1_71 consists_of T_7_9_2_144
74 147 T_6_5_2_72 consists_of T_7_10_1_145
74 148 T_6_5_2_72 consists_of T_7_10_2_146
75 149 T_6_6_1_73 consists_of T_7_11_1_147
75 150 T_6_6_1_73 consists_of T_7_11_2_148
76 151 T_6_6_2_74 consists_of T_7_12_1_149
76 152 T_6_6_2_74 consists_of T_7_12_2_150
77 153 T_6_7_1_75 consists_of T_7_13_1_151
77 154 T_6_7_1_75 consists_of T_7_13_2_152
78 155 T_6_7_2_76 consists_of T_7_14_1_153
78 156 T_6_7_2_76 consists_of T_7_14_2_154
79 157 T_6_8_1_77 consists_of T_7_15_1_155
79 158 T_6_8_1_77 consists_of T_7_15_2_156
80 159 T_6_8_2_78 consists_of T_7_16_1_157
80 160 T_6_8_2_78 consists_of T_7_16_2_158
81 161 T_6_9_1_79 consists_of T_7_17_1_159
81 162 T_6_9_1_79 consists_of T_7_17_2_160
82 163 T_6_9_2_80 consists_of T_7_18_1_161
82 164 T_6_9_2_80 consists_of T_7_18_2_162
83 165 T_6_10_1_81 consists_of T_7_19_1_163
83 166 T_6_10_1_81 consists_of T_7_19_2_164
84 167 T_6_10_2_82 consists_of T_7_20_1_165
84 168 T_6_10_2_82 consists_of T_7_20_2_166
85 169 T_6_11_1_83 consists_of T_7_21_1_167
85 170 T_6_11_1_83 consists_of T_7_21_2_168
86 171 T_6_11_2_84 consists_of T_7_22_1_169
86 172 T_6_11_2_84 consists_of T_7_22_2_170
87 173 T_6_12_1_85 consists_of T_7_23_1_171
87 174 T_6_12_1_85 consists_of T_7_23_2_172
88 175 T_6_12_2_86 consists_of T_7_24_1_173
88 176 T_6_12_2_86 consists_of T_7_24_2_174
89 177 T_6_13_1_87 consists_of T_7_25_1_175
89 178 T_6_13_1_87 consists_of T_7_25_2_176
90 179 T_6_13_2_88 consists_of T_7_26_1_177
90 180 T_6_13_2_88 consists_of T_7_26_2_178
91 181 T_6_14_1_89 consists_of T_7_27_1_179
91 182 T_6_14_1_89 consists_of T_7_27_2_180
92 183 T_6_14_2_90 consists_of T_7_28_1_181
92 184 T_6_14_2_90 consists_of T_7_28_2_182
93 185 T_6_15_1_91 consists_of T_7_29_1_183
93 186 T_6_15_1_91 consists_of T_7_29_2_184
94 187 T_6_15_2_92 consists_of T_7_30_1_185
94 188 T_6_15_2_92 consists_of T_7_30_2_186
95 189 T_6_16_1_93 consists_of T_7_31_1_187
95 190 T_6_16_1_93 consists_of T_7_31_2_188
96 191 T_6_16_2_94 consists_of T_7_32_1_189
96 192 T_6_16_2_94 consists_of T_7_32_2_190
97 193 T_6_17_1_95 consists_of T_7_33_1_191
97 194 T_6_17_1_95 consists_of T_7_33_2_192
98 195 T_6_17_2_96 consists_of T_7_34_1_193
98 196 T_6_17_2_96 consists_of T_7_34_2_194
99 197 T_6_18_1_97 consists_of T_7_35_1_195
99 198 T_6_18_1_97 consists_of T_7_35_2_196
100 199 T_6_18_2_98 consists_of T_7_36_1_197
100 200 T_6_18_2_98 consists_of T_7_36_2_198
101 201 T_6_19_1_99 consists_of T_7_37_1_199
101 202 T_6_19_1_99 consists_of T_7_37_2_200
102 203 T_6_19_2_100 consists_of T_7_38_1_201
102 204 T_6_19_2_100 consists_of T_7_38_2_202
103 205 T_6_20_1_101 consists_of T_7_39_1_203
103 206 T_6_20_1_101 consists_of T_7_39_2_204
104 207 T_6_20_2_102 consists_of T_7_40_1_205
104 208 T_6_20_2_102 consists_of T_7_40_2_206
105 209 T_6_21_1_103 consists_of T_7_41_1_207
105 210 T_6_21_1_103 consists_of T_7_41_2_208
106 211 T_6_21_2_104 consists_of T_7_42_1_209
106 212 T_6_21_2_104 consists_of T_7_42_2_210
107 213 T_6_22_1_105 consists_of T_7_43_1_211
107 214 T_6_22_1_105 consists_of T_7_43_2_212
108 215 T_6_22_2_106 consists_of T_7_44_1_213
108 216 T_6_22_2_106 consists_of T_7_44_2_214
109 217 T_6_23_1_107 consists_of T_7_45_1_215
109 218 T_6_23_1_107 consists_of T_7_45_2_216
110 219 T_6_23_2_108 consists_of T_7_46_1_217
110 220 T_6_23_2_108 consists_of T_7_46_2_218
111 221 T_6_24_1_109 consists_of T_7_47_1_219
111 222 T_6_24_1_109 consists_of T_7_47_2_220
112 223 T_6_24_2_110 consists_of T_7_48_1_221
112 224 T_6_24_2_110 consists_of T_7_48_2_222
113 225 T_6_25_1_111 consists_of T_7_49_1_223
113 226 T_6_25_1_111 consists_of T_7_49_2_224
114 227 T_6_25_2_112 consists_of T_7_50_1_225
114 228 T_6_25_2_112 consists_of T_7_50_2_226
115 229 T_6_26_1_113 consists_of T_7_51_1_227
115 230 T_6_26_1_113 consists_of T_7_51_2_228
116 231 T_6_26_2_114 consists_of T_7_52_1_229
116 232 T_6_26_2_114 consists_of T_7_52_2_230
117 233 T_6_27_1_115 consists_of T_7_53_1_231
117 234 T_6_27_1_115 consists_of T_7_53_2_232
118 235 T_6_27_2_116 consists_of T_7_54_1_233
118 236 T_6_27_2_116 consists_of T_7_54_2_234
119 237 T_6_28_1_117 consists_of T_7_55_1_235
119 238 T_6_28_1_117 consists_of T_7_55_2_236
120 239 T_6_28_2_118 consists_of T_7_56_1_237
120 240 T_6_28_2_118 consists_of T_7_56_2_238
121 241 T_6_29_1_119 consists_of T_7_57_1_239
121 242 T_6_29_1_119 consists_of T_7_57_2_240
122 243 T_6_29_2_120 consists_of T_7_58_1_241
122 244 T_6_29_2_120 consists_of T_7_58_2_242
123 245 T_6_30_1_121 consists_of T_7_59_1_243
123 246 T_6_30_1_121 consists_of T_7_59_2_244
124 247 T_6_30_2_122 consists_of T_7_60_1_245
124 248 T_6_30_2_122 consists_of T_7_60_2_246
125 249 T_6_31_1_123 consists_of T_7_61_1_247
125 250 T_6_31_1_123 consists_of T_7_61_2_248
126 251 T_6_31_2_124 consists_of T_7_62_1_249
126 252 T_6_31_2_124 consists_of T_7_62_2_250
127 253 T_6_32_1_125 consists_of T_7_63_1_251
127 254 T_6_32_1_125 consists_of T_7_63_2_252
128 255 T_6_32_2_126 consists_of T_7_64_1_253
128 256 T_6_32_2_126 consists_of T_7_64_2_254
129 257 T_7_1_1_127 consists_of T_8_1_1_255
129 258 T_7_1_1_127 consists_of T_8_1_2_256
130 259 T_7_1_2_128 consists_of T_8_2_1_257
130 260 T_7_1_2_128 consists_of T_8_2_2_258
131 261 T_7_2_1_129 consists_of T_8_3_1_259
131 262 T_7_2_1_129 consists_of T_8_3_2_260
132 263 T_7_2_2_130 consists_of T_8_4_1_261
132 264 T_7_2_2_130 consists_of T_8_4_2_262
133 265 T_7_3_1_131 consists_of T_8_5_1_263
133 266 T_7_3_1_131 consists_of T_8_5_2_264
134 267 T_7_3_2_132 consists_of T_8_6_1_265
134 268 T_7_3_2_132 consists_of T_8_6_2_266
135 269 T_7_4_1_133 consists_of T_8_7_1_267
135 270 T_7_4_1_133 consists_of T_8_7_2_268
136 271 T_7_4_2_134 consists_of T_8_8_1_269
136 272 T_7_4_2_134 consists_of T_8_8_2_270
137 273 T_7_5_1_135 consists_of T_8_9_1_271
137 274 T_7_5_1_135 consists_of T_8_9_2_272
138 275 T_7_5_2_136 consists_of T_8_10_1_273
138 276 T_7_5_2_136 consists_of T_8_10_2_274
139 277 T_7_6_1_137 consists_of T_8_11_1_275
139 278 T_7_6_1_137 consists_of T_8_11_2_276
140 279 T_7_6_2_138 consists_of T_8_12_1_277
140 280 T_7_6_2_138 consists_of T_8_12_2_278
141 281 T_7_7_1_139 consists_of T_8_13_1_279
141 282 T_7_7_1_139 consists_of T_8_13_2_280
142 283 T_7_7_2_140 consists_of T_8_14_1_281
142 284 T_7_7_2_140 consists_of T_8_14_2_282
143 285 T_7_8_1_141 consists_of T_8_15_1_283
143 286 T_7_8_1_141 consists_of T_8_15_2_284
144 287 T_7_8_2_142 consists_of T_8_16_1_285
144 288 T_7_8_2_142 consists_of T_8_16_2_286
145 289 T_7_9_1_143 consists_of T_8_17_1_287
145 290 T_7_9_1_143 consists_of T_8_17_2_288
146 291 T_7_9_2_144 consists_of T_8_18_1_289
146 292 T_7_9_2_144 consists_of T_8_18_2_290
147 293 T_7_10_1_145 consists_of T_8_19_1_291
147 294 T_7_10_1_145 consists_of T_8_19_2_292
148 295 T_7_10_2_146 consists_of T_8_20_1_293
148 296 T_7_10_2_146 consists_of T_8_20_2_294
149 297 T_7_11_1_147 consists_of T_8_21_1_295
149 298 T_7_11_1_147 consists_of T_8_21_2_296
150 299 T_7_11_2_148 consists_of T_8_22_1_297
150 300 T_7_11_2_148 consists_of T_8_22_2_298
151 301 T_7_12_1_149 consists_of T_8_23_1_299
151 302 T_7_12_1_149 consists_of T_8_23_2_300
152 303 T_7_12_2_150 consists_of T_8_24_1_301
152 304 T_7_12_2_150 consists_of T_8_24_2_302
153 305 T_7_13_1_151 consists_of T_8_25_1_303
153 306 T_7_13_1_151 consists_of T_8_25_2_304
154 307 T_7_13_2_152 consists_of T_8_26_1_305
154 308 T_7_13_2_152 consists_of T_8_26_2_306
155 309 T_7_14_1_153 consists_of T_8_27_1_307
155 310 T_7_14_1_153 consists_of T_8_27_2_308
156 311 T_7_14_2_154 consists_of T_8_28_1_309
156 312 T_7_14_2_154 consists_of T_8_28_2_310
157 313 T_7_15_1_155 consists_of T_8_29_1_311
157 314 T_7_15_1_155 consists_of T_8_29_2_312
158 315 T_7_15_2_156 consists_of T_8_30_1_313
158 316 T_7_15_2_156 consists_of T_8_30_2_314
159 317 T_7_16_1_157 consists_of T_8_31_1_315
159 318 T_7_16_1_157 consists_of T_8_31_2_316
160 319 T_7_16_2_158 consists_of T_8_32_1_317
160 320 T_7_16_2_158 consists_of T_8_32_2_318
161 321 T_7_17_1_159 consists_of T_8_33_1_319
161 322 T_7_17_1_159 consists_of T_8_33_2_320
162 323 T_7_17_2_160 consists_of T_8_34_1_321
162 324 T_7_17_2_160 consists_of T_8_34_2_322
163 325 T_7_18_1_161 consists_of T_8_35_1_323
163 326 T_7_18_1_161 consists_of T_8_35_2_324
164 327 T_7_18_2_162 consists_of T_8_36_1_325
164 328 T_7_18_2_162 consists_of T_8_36_2_326
165 329 T_7_19_1_163 consists_of T_8_37_1_327
165 330 T_7_19_1_163 consists_of T_8_37_2_328
166 331 T_7_19_2_164 consists_of T_8_38_1_329
166 332 T_7_19_2_164 consists_of T_8_38_2_330
167 333 T_7_20_1_165 consists_of T_8_39_1_331
167 334 T_7_20_1_165 consists_of T_8_39_2_332
168 335 T_7_20_2_166 consists_of T_8_40_1_333
168 336 T_7_20_2_166 consists_of T_8_40_2_334
169 337 T_7_21_1_167 consists_of T_8_41_1_335
169 338 T_7_21_1_167 consists_of T_8_41_2_336
170 339 T_7_21_2_168 consists_of T_8_42_1_337
170 340 T_7_21_2_168 consists_of T_8_42_2_338
171 341 T_7_22_1_169 consists_of T_8_43_1_339
171 342 T_7_22_1_169 consists_of T_8_43_2_340
172 343 T_7_22_2_170 consists_of T_8_44_1_341
172 344 T_7_22_2_170 consists_of T_8_44_2_342
173 345 T_7_23_1_171 consists_of T_8_45_1_343
173 346 T_7_23_1_171 consists_of T_8_45_2_344
174 347 T_7_23_2_172 consists_of T_8_46_1_345
174 348 T_7_23_2_172 consists_of T_8_46_2_346
175 349 T_7_24_1_173 consists_of T_8_47_1_347
175 350 T_7_24_1_173 consists_of T_8_47_2_348
176 351 T_7_24_2_174 consists_of T_8_48_1_349
176 352 T_7_24_2_174 consists_of T_8_48_2_350
177 353 T_7_25_1_175 consists_of T_8_49_1_351
177 354 T_7_25_1_175 consists_of T_8_49_2_352
178 355 T_7_25_2_176 consists_of T_8_50_1_353
178 356 T_7_25_2_176 consists_of T_8_50_2_354
179 357 T_7_26_1_177 consists_of T_8_51_1_355
179 358 T_7_26_1_177 consists_of T_8_51_2_356
180 359 T_7_26_2_178 consists_of T_8_52_1_357
180 360 T_7_26_2_178 consists_of T_8_52_2_358
181 361 T_7_27_1_179 consists_of T_8_53_1_359
181 362 T_7_27_1_179 consists_of T_8_53_2_360
182 363 T_7_27_2_180 consists_of T_8_54_1_361
182 364 T_7_27_2_180 consists_of T_8_54_2_362
183 365 T_7_28_1_181 consists_of T_8_55_1_363
183 366 T_7_28_1_181 consists_of T_8_55_2_364
184 367 T_7_28_2_182 consists_of T_8_56_1_365
184 368 T_7_28_2_182 consists_of T_8_56_2_366
185 369 T_7_29_1_183 consists_of T_8_57_1_367
185 370 T_7_29_1_183 consists_of T_8_57_2_368
186 371 T_7_29_2_184 consists_of T_8_58_1_369
186 372 T_7_29_2_184 consists_of T_8_58_2_370
187 373 T_7_30_1_185 consists_of T_8_59_1_371
187 374 T_7_30_1_185 consists_of T_8_59_2_372
188 375 T_7_30_2_186 consists_of T_8_60_1_373
188 376 T_7_30_2_186 consists_of T_8_60_2_374
189 377 T_7_31_1_187 consists_of T_8_61_1_375
189 378 T_7_31_1_187 consists_of T_8_61_2_376
190 379 T_7_31_2_188 consists_of T_8_62_1_377
190 380 T_7_31_2_188 consists_of T_8_62_2_378
191 381 T_7_32_1_189 consists_of T_8_63_1_379
191 382 T_7_32_1_189 consists_of T_8_63_2_380
192 383 T_7_32_2_190 consists_of T_8_64_1_381
192 384 T_7_32_2_190 consists_of T_8_64_2_382
193 385 T_7_33_1_191 consists_of T_8_65_1_383
193 386 T_7_33_1_191 consists_of T_8_65_2_384
194 387 T_7_33_2_192 consists_of T_8_66_1_385
194 388 T_7_33_2_192 consists_of T_8_66_2_386
195 389 T_7_34_1_193 consists_of T_8_67_1_387
195 390 T_7_34_1_193 consists_of T_8_67_2_388
196 391 T_7_34_2_194 consists_of T_8_68_1_389
196 392 T_7_34_2_194 consists_of T_8_68_2_390
197 393 T_7_35_1_195 consists_of T_8_69_1_391
197 394 T_7_35_1_195 consists_of T_8_69_2_392
198 395 T_7_35_2_196 consists_of T_8_70_1_393
198 396 T_7_35_2_196 consists_of T_8_70_2_394
199 397 T_7_36_1_197 consists_of T_8_71_1_395
199 398 T_7_36_1_197 consists_of T_8_71_2_396
200 399 T_7_36_2_198 consists_of T_8_72_1_397
200 400 T_7_36_2_198 consists_of T_8_72_2_398
201 401 T_7_37_1_199 consists_of T_8_73_1_399
201 402 T_7_37_1_199 consists_of T_8_73_2_400
202 403 T_7_37_2_200 consists_of T_8_74_1_401
202 404 T_7_37_2_200 consists_of T_8_74_2_402
203 405 T_7_38_1_201 consists_of T_8_75_1_403
203 406 T_7_38_1_201 consists_of T_8_75_2_404
204 407 T_7_38_2_202 consists_of T_8_76_1_405
204 408 T_7_38_2_202 consists_of T_8_76_2_406
205 409 T_7_39_1_203 consists_of T_8_77_1_407
205 410 T_7_39_1_203 consists_of T_8_77_2_408
206 411 T_7_39_2_204 consists_of T_8_78_1_409
206 412 T_7_39_2_204 consists_of T_8_78_2_410
207 413 T_7_40_1_205 consists_of T_8_79_1_411
207 414 T_7_40_1_205 consists_of T_8_79_2_412
208 415 T_7_40_2_206 consists_of T_8_80_1_413
208 416 T_7_40_2_206 consists_of T_8_80_2_414
209 417 T_7_41_1_207 consists_of T_8_81_1_415
209 418 T_7_41_1_207 consists_of T_8_81_2_416
210 419 T_7_41_2_208 consists_of T_8_82_1_417
210 420 T_7_41_2_208 consists_of T_8_82_2_418
211 421 T_7_42_1_209 consists_of T_8_83_1_419
211 422 T_7_42_1_209 consists_of T_8_83_2_420
212 423 T_7_42_2_210 consists_of T_8_84_1_421
212 424 T_7_42_2_210 consists_of T_8_84_2_422
213 425 T_7_43_1_211 consists_of T_8_85_1_423
213 426 T_7_43_1_211 consists_of T_8_85_2_424
214 427 T_7_43_2_212 consists_of T_8_86_1_425
214 428 T_7_43_2_212 consists_of T_8_86_2_426
215 429 T_7_44_1_213 consists_of T_8_87_1_427
215 430 T_7_44_1_213 consists_of T_8_87_2_428
216 431 T_7_44_2_214 consists_of T_8_88_1_429
216 432 T_7_44_2_214 consists_of T_8_88_2_430
217 433 T_7_45_1_215 consists_of T_8_89_1_431
217 434 T_7_45_1_215 consists_of T_8_89_2_432
218 435 T_7_45_2_216 consists_of T_8_90_1_433
218 436 T_7_45_2_216 consists_of T_8_90_2_434
219 437 T_7_46_1_217 consists_of T_8_91_1_435
219 438 T_7_46_1_217 consists_of T_8_91_2_436
220 439 T_7_46_2_218 consists_of T_8_92_1_437
220 440 T_7_46_2_218 consists_of T_8_92_2_438
221 441 T_7_47_1_219 consists_of T_8_93_1_439
221 442 T_7_47_1_219 consists_of T_8_93_2_440
222 443 T_7_47_2_220 consists_of T_8_94_1_441
222 444 T_7_47_2_220 consists_of T_8_94_2_442
223 445 T_7_48_1_221 consists_of T_8_95_1_443
223 446 T_7_48_1_221 consists_of T_8_95_2_444
224 447 T_7_48_2_222 consists_of T_8_96_1_445
224 448 T_7_48_2_222 consists_of T_8_96_2_446
225 449 T_7_49_1_223 consists_of T_8_97_1_447
225 450 T_7_49_1_223 consists_of T_8_97_2_448
226 451 T_7_49_2_224 consists_of T_8_98_1_449
226 452 T_7_49_2_224 consists_of T_8_98_2_450
227 453 T_7_50_1_225 consists_of T_8_99_1_451
227 454 T_7_50_1_225 consists_of T_8_99_2_452
228 455 T_7_50_2_226 consists_of T_8_100_1_453
228 456 T_7_50_2_226 consists_of T_8_100_2_454
229 457 T_7_51_1_227 consists_of T_8_101_1_455
229 458 T_7_51_1_227 consists_of T_8_101_2_456
230 459 T_7_51_2_228 consists_of T_8_102_1_457
230 460 T_7_51_2_228 consists_of T_8_102_2_458
231 461 T_7_52_1_229 consists_of T_8_103_1_459
231 462 T_7_52_1_229 consists_of T_8_103_2_460
232 463 T_7_52_2_230 consists_of T_8_104_1_461
232 464 T_7_52_2_230 consists_of T_8_104_2_462
233 465 T_7_53_1_231 consists_of T_8_105_1_463
233 466 T_7_53_1_231 consists_of T_8_105_2_464
234 467 T_7_53_2_232 consists_of T_8_106_1_465
234 468 T_7_53_2_232 consists_of T_8_106_2_466
235 469 T_7_54_1_233 consists_of T_8_107_1_467
235 470 T_7_54_1_233 consists_of T_8_107_2_468
236 471 T_7_54_2_234 consists_of T_8_108_1_469
236 472 T_7_54_2_234 consists_of T_8_108_2_470
237 473 T_7_55_1_235 consists_of T_8_109_1_471
237 474 T_7_55_1_235 consists_of T_8_109_2_472
238 475 T_7_55_2_236 consists_of T_8_110_1_473
238 476 T_7_55_2_236 consists_of T_8_110_2_474
239 477 T_7_56_1_237 consists_of T_8_111_1_475
239 478 T_7_56_1_237 consists_of T_8_111_2_476
240 479 T_7_56_2_238 consists_of T_8_112_1_477
240 480 T_7_56_2_238 consists_of T_8_112_2_478
241 481 T_7_57_1_239 consists_of T_8_113_1_479
241 482 T_7_57_1_239 consists_of T_8_113_2_480
242 483 T_7_57_2_240 consists_of T_8_114_1_481
242 484 T_7_57_2_240 consists_of T_8_114_2_482
243 485 T_7_58_1_241 consists_of T_8_115_1_483
243 486 T_7_58_1_241 consists_of T_8_115_2_484
244 487 T_7_58_2_242 consists_of T_8_116_1_485
244 488 T_7_58_2_242 consists_of T_8_116_2_486
245 489 T_7_59_1_243 consists_of T_8_117_1_487
245 490 T_7_59_1_243 consists_of T_8_117_2_488
246 491 T_7_59_2_244 consists_of T_8_118_1_489
246 492 T_7_59_2_244 consists_of T_8_118_2_490
247 493 T_7_60_1_245 consists_of T_8_119_1_491
247 494 T_7_60_1_245 consists_of T_8_119_2_492
248 495 T_7_60_2_246 consists_of T_8_120_1_493
248 496 T_7_60_2_246 consists_of T_8_120_2_494
249 497 T_7_61_1_247 consists_of T_8_121_1_495
249 498 T_7_61_1_247 consists_of T_8_121_2_496
250 499 T_7_61_2_248 consists_of T_8_122_1_497
250 500 T_7_61_2_248 consists_of T_8_122_2_498
251 501 T_7_62_1_249 consists_of T_8_123_1_499
